11:51:02,E221,HHK,3
11:53:12,E209,KOT,2
11:58:58,E201,KOT,1
12:01:47,E213,SHS,3
12:12:44,E229,TWO,3
12:13:26,E221,LMC,3
12:15:18,E205,TWO,1
12:17:45,E225,TAP,2
12:23:52,8001,TAW,3
12:26:08,E217,LOW,3
12:29:55,62,RAC,2
12:30:50,E205,LMC,3
12:32:39,E209,TWO,2
12:33:02,E201,MOK,1
12:38:02,E225,TWO,2
12:39:22,E213,MOK,3
12:42:09,E221,FAN,1
12:46:46,8001,UNI,2
12:50:16,62,LOW,1
12:50:27,E229,UNI,3
13:00:05,E209,SHT,3
13:00:19,E205,SHT,2
13:00:47,E217,SHT,3
13:03:34,E221,TAP,1
13:03:42,E213,RAC,1
13:12:41,E225,KOT,2
13:14:48,8001,TAW,3
13:16:16,E201,TWO,3
13:19:04,62,SHT,3
13:20:22,E209,TAW,2
13:22:15,E221,LOW,2
13:28:03,E217,LOW,1
13:30:00,E205,UNI,3
13:33:23,E229,LOW,3
13:36:03,62,FTR,3
13:36:51,E213,LOW,2
13:42:31,E221,LMC,2
13:43:58,8001,TAP,2
13:54:14,E201,MOK,2
13:57:15,E225,RAC,1
13:58:20,E229,RAC,1
14:00:33,E209,SHT,1
14:01:39,E217,SHS,2
14:04:12,E205,TAP,1
14:09:08,E213,LMC,2
14:12:31,62,LOW,2
14:17:13,E229,TAW,1
14:19:50,E201,TAP,1
14:21:48,8001,RAC,1
14:27:25,E221,RAC,2
14:30:40,E209,MOK,3
14:35:01,E201,LOW,3
14:36:33,E213,UNI,3
14:38:46,E217,FTR,1
14:41:31,E225,TWO,1
14:41:58,E229,SHS,3
14:48:34,E205,LMC,1
14:50:58,62,KOT,2
14:59:43,8001,UNI,3
15:00:13,E221,UNI,3
15:04:36,E217,TWO,2
15:05:05,E213,HHK,2
15:06:15,E209,LOW,3
15:15:23,E201,UNI,3
15:19:22,62,TAP,2
15:20:10,E229,LOW,1
15:23:45,E221,RAC,2
15:24:41,E225,KOT,3
15:28:11,E217,FAN,1
15:29:14,8001,HHK,1
15:31:38,E205,TAW,3
15:31:41,E213,SHS,3
15:33:39,E209,TWO,1
15:42:35,E201,FAN,2
15:48:02,8001,UNI,1
15:50:03,E213,TAP,2
15:52:14,E217,HHK,2
15:53:41,62,RAC,3
15:56:15,E205,FTR,3
16:02:17,E229,TWO,3
16:02:44,E221,HHK,3
16:04:26,E209,TAW,3
16:05:16,E225,TWO,2
16:08:18,E201,UNI,1
16:08:52,8001,LOW,3
16:25:27,E221,RAC,1
16:26:07,E205,LOW,2
16:27:09,E229,SHT,1
16:27:56,E217,KOT,1
16:29:54,E213,UNI,3
16:31:43,E209,FAN,2
16:35:33,62,TWO,3
16:37:35,E225,UNI,1
16:43:42,E201,KOT,2
16:49:10,8001,FTR,1
16:49:28,E229,RAC,3
16:49:52,E221,LMC,2
16:52:28,E205,LMC,2
16:52:49,E217,TWO,2
16:57:51,62,KOT,3
16:59:32,E209,HHK,1
17:12:22,E213,LOW,3
17:13:47,E229,MOK,2
17:15:36,E201,SHS,3
17:17:25,E225,FTR,1
17:17:43,62,RAC,1
17:19:48,E221,KOT,1
17:21:19,E205,RAC,2
17:24:27,8001,RAC,2
17:27:21,E209,LOW,3
17:28:18,E217,FTR,2
17:42:55,E225,LMC,2
17:45:34,62,MOK,2
17:48:27,8001,TWO,3
17:50:21,E221,SHS,3
17:53:07,E213,FAN,2
17:54:21,E229,RAC,3
17:55:01,E217,TAW,2
17:59:06,E201,HHK,1
18:04:38,E225,TAW,2
18:05:56,E205,LMC,2
18:08:31,E209,SHS,3
18:09:26,E221,HHK,1
18:16:21,62,TWO,1
18:17:51,E217,MOK,3
18:21:37,E201,FAN,2
18:25:52,8001,TAW,3
18:29:31,E221,FAN,2
18:33:07,E205,FAN,2
18:36:50,E213,KOT,1
18:37:41,E229,FAN,2
18:40:03,E217,SHS,2
18:41:45,E225,KOT,2
18:44:25,8001,MOK,1
18:50:27,62,LMC,3
18:51:11,E209,FAN,3
18:53:38,E229,LMC,2
18:55:52,E201,LOW,3
18:56:43,E205,MOK,2
18:59:47,E221,TAW,3
19:05:10,E213,SHT,2
19:07:35,E209,MOK,3
19:13:00,E205,RAC,1
19:14:33,E225,FAN,3
19:17:41,62,UNI,3
19:19:24,8001,SHT,2
19:24:36,E217,TWO,2
19:28:15,E213,SHS,2
19:29:37,E209,HHK,1
19:31:03,E201,FTR,2
19:33:06,E221,RAC,3
19:34:03,E229,KOT,2
19:36:45,E225,TWO,3
19:40:09,62,FTR,1
19:43:38,E205,TAW,1
19:44:35,E217,TAW,3
19:55:31,8001,FAN,1
19:55:56,E201,FAN,2
19:59:40,E225,SHS,2
20:05:58,E217,TAP,2
20:08:46,E229,MOK,2
20:09:17,E209,TWO,3
20:10:26,E213,RAC,1
20:13:55,E221,FTR,2
20:15:30,8001,HHK,2
20:19:18,E205,TAP,3
20:24:17,62,SHS,1
20:24:58,E225,TAP,3
20:27:12,E201,TAW,2
20:29:22,E229,TAW,1
20:41:35,E213,HHK,2
20:43:51,E217,HHK,3
20:48:19,E209,MOK,2
20:50:40,E225,KOT,2
20:56:23,E221,FAN,2
20:57:24,E205,TWO,1
20:59:05,8001,TWO,3
21:01:34,E201,TAP,2
21:06:15,62,HHK,3
21:06:52,E213,SHS,2
21:12:53,E229,TWO,3
21:18:02,E201,TWO,2
21:19:45,E225,LMC,3
21:23:21,E221,SHT,1
21:26:32,E209,TAW,2
21:27:40,E217,SHS,1
21:28:22,8001,MOK,3
21:35:03,E205,RAC,1
21:39:08,E201,LMC,2
21:40:12,E221,TWO,3
21:44:24,E225,TAP,3
21:47:09,62,KOT,3
21:50:11,E213,LOW,1
21:51:57,8001,LOW,2
21:53:07,E229,LMC,3
21:55:33,E201,MOK,3
21:55:48,E217,UNI,1
22:04:55,E209,MOK,3
22:05:21,E221,FAN,2
22:06:23,E225,RAC,1
22:15:36,E229,FAN,2
22:17:19,E205,LOW,3
22:22:00,62,RAC,2
22:22:10,E217,KOT,1
22:26:45,8001,FTR,3
22:30:54,E213,TWO,2
22:34:16,E201,LOW,1
22:36:25,E221,TAP,2
22:39:00,E209,TAW,3
22:42:03,E225,UNI,3
22:42:50,62,LOW,2
22:48:31,E229,MOK,2
22:50:43,E213,RAC,3
22:50:46,E217,HHK,3
22:52:05,8001,KOT,3
22:55:02,E205,MOK,3
22:59:04,E209,KOT,1
23:07:32,E229,TAP,2
23:10:01,E213,SHT,2
23:14:52,E201,LMC,1
23:14:52,E221,KOT,3
23:21:16,E225,SHT,1
23:24:59,62,KOT,2
23:25:12,E205,TAP,3
23:29:14,E217,KOT,3
23:29:41,E209,LMC,2
23:30:57,8001,TAW,3
