11:24:22,62,SHS,3
11:26:15,E205,HHK,2
11:28:19,8002,TWO,1
11:30:47,59,TAP,3
11:34:35,8003,TAP,1
11:43:01,E205,SHS,3
11:48:24,E221,LOW,2
11:52:45,E213,FTR,2
11:53:17,62,LOW,1
11:53:33,8004,LOW,2
11:53:37,8003,TWO,3
12:00:55,8002,FTR,3
12:04:39,E221,KOT,2
12:09:44,62,TAP,3
12:14:02,59,TWO,1
12:14:27,E205,LOW,2
12:29:33,E221,TAP,1
12:29:55,59,HHK,3
12:30:17,E213,HHK,1
12:32:17,8003,SHT,3
12:34:41,8002,TAP,2
12:35:06,8004,TWO,3
12:35:52,62,LOW,2
12:46:22,E205,RAC,1
12:47:30,59,TAW,2
13:04:27,62,RAC,2
13:07:16,E213,FAN,1
13:11:43,E205,UNI,1
13:11:44,8004,TAP,3
13:12:51,E221,LOW,2
13:13:11,8002,SHT,1
13:15:49,8003,LMC,2
13:24:17,59,MOK,1
13:28:32,8004,UNI,3
13:35:38,62,LMC,2
13:37:58,8002,MOK,1
13:38:43,E221,MOK,1
13:40:25,8003,KOT,1
13:46:36,E213,LOW,2
13:52:06,59,SHT,1
13:52:31,62,RAC,1
13:53:19,8004,FAN,3
13:55:58,E205,SHT,3
14:03:52,E213,TAP,3
14:11:41,E205,KOT,2
14:14:20,E221,LMC,2
14:15:23,8003,FAN,1
14:20:12,8004,SHT,2
14:20:24,8002,RAC,3
14:28:06,62,SHS,2
14:29:48,E205,TWO,2
14:31:11,59,TAP,3
14:36:00,E221,SHS,1
14:41:29,8003,UNI,1
14:44:40,E213,KOT,1
14:49:04,62,FTR,3
14:49:49,8004,FAN,3
15:02:47,8002,TAP,1
15:05:08,E213,UNI,1
15:06:52,8003,KOT,3
15:07:36,E205,TAW,1
15:08:17,59,UNI,2
15:13:21,E221,UNI,1
15:15:13,8004,TAW,2
15:17:57,62,MOK,3
15:26:02,E213,MOK,3
15:31:10,59,KOT,1
15:36:23,E221,MOK,2
15:38:07,8004,LOW,1
15:38:22,62,TWO,3
15:44:42,8003,MOK,3
15:46:32,E205,SHS,3
15:47:16,8002,TAW,3
15:57:10,8004,RAC,1
16:00:12,E213,FAN,1
16:03:46,8003,LMC,2
16:08:25,E221,SHS,1
16:10:23,62,SHS,2
16:10:32,59,RAC,3
16:20:08,E205,KOT,2
16:24:37,8004,UNI,3
16:27:52,E221,LMC,1
16:28:12,8002,RAC,3
16:28:34,8003,HHK,1
16:36:27,E213,FTR,3
16:40:53,E205,RAC,1
16:45:45,59,TAW,3
16:49:19,8003,MOK,3
16:51:36,E213,SHS,2
16:51:58,62,TWO,1
16:55:56,8004,FAN,3
16:58:02,8002,SHT,3
17:03:12,E205,SHS,3
17:05:53,59,FTR,1
17:07:57,E221,HHK,3
17:14:41,E213,UNI,3
17:14:46,62,TAW,2
17:17:57,8004,SHS,3
17:22:05,59,TWO,1
17:25:47,8002,TWO,3
17:30:20,8003,LOW,2
17:36:15,E213,SHS,2
17:42:44,59,SHT,1
17:42:54,8002,SHS,3
17:44:38,E205,FAN,3
17:50:52,E221,MOK,3
17:54:29,62,TAP,3
17:59:37,8004,HHK,1
18:02:17,59,FTR,1
18:04:29,8003,LMC,1
18:15:36,8004,MOK,1
18:16:40,E205,SHS,1
18:20:07,E213,UNI,1
18:21:26,8002,TAW,2
18:21:39,E221,TWO,2
18:25:54,8003,SHT,3
18:28:01,62,TWO,3
18:39:41,E205,MOK,3
18:40:28,E221,FAN,1
18:41:29,59,SHT,3
18:48:54,8002,LMC,3
18:50:54,62,HHK,1
18:56:30,8003,RAC,3
18:58:02,8004,TAP,3
18:58:09,E213,SHS,1
19:04:05,E221,TWO,1
19:15:09,59,HHK,2
19:20:01,E221,TAP,2
19:23:07,E205,SHT,1
19:29:02,8002,MOK,2
19:29:09,62,TWO,1
19:29:33,E213,TAP,1
19:31:30,59,TAP,2
19:31:31,8004,LOW,1
19:37:10,8003,UNI,1
19:41:45,E205,RAC,3
19:41:57,E221,LMC,3
19:45:36,8002,FAN,1
19:52:44,8004,MOK,3
19:54:04,8003,FAN,1
19:57:19,E205,LOW,3
20:00:37,59,TAW,1
20:04:23,62,KOT,3
20:06:31,E213,FAN,1
20:08:20,E221,MOK,2
20:21:36,59,UNI,2
20:26:06,62,SHT,1
20:28:43,8002,TAP,3
20:29:30,E213,FTR,1
20:31:28,8004,FAN,2
20:35:02,E205,UNI,2
20:36:53,8003,TAW,1
20:47:18,E213,RAC,1
20:49:14,E221,KOT,3
20:52:58,E205,SHS,3
20:53:09,8004,RAC,1
20:57:29,62,RAC,1
21:04:34,59,RAC,2
21:09:21,E213,MOK,3
21:12:15,8002,RAC,1
21:15:13,8003,MOK,1
21:17:11,E205,UNI,1
21:22:14,8004,LOW,3
21:24:52,62,HHK,3
21:30:52,8003,UNI,1
21:30:57,E221,SHS,2
21:34:10,E205,TAW,2
21:44:53,59,UNI,2
21:47:19,62,UNI,2
21:48:04,E221,HHK,2
21:49:58,E205,SHS,2
21:49:58,E213,SHS,3
21:50:44,8004,TAP,3
21:56:43,8002,FAN,2
22:12:14,8003,SHT,1
22:16:00,E213,HHK,1
22:17:02,8002,LOW,1
22:25:39,8004,FTR,2
22:26:15,62,TAP,3
22:26:34,E205,TWO,1
22:28:51,59,FTR,2
22:32:34,E221,LOW,2
22:40:35,8002,MOK,2
22:44:23,E213,UNI,2
22:53:53,8003,UNI,1
22:55:51,8004,FAN,2
22:57:23,8002,RAC,3
22:59:25,59,KOT,1
23:04:22,E205,KOT,3
23:08:40,62,TWO,3
23:15:05,8003,SHT,2
23:16:08,8002,SHT,3
23:17:05,E221,SHS,1
23:21:48,E213,TWO,2
23:27:52,8004,TAW,2
23:40:34,59,SHT,3
